,batch,box,edition_seq_num,filepath,geographic_coverage,image,lccn,name,ocr,page_seq_num,page_url,place_of_publication,pub_date,publisher,score,url,id,choice,label
1742,mimtptc_leonidas_ver01,"[0.38746464780796736, 0.3315579310600004, 0.6123169830592768, 0.6746046629594398]",1,mimtptc_leonidas_ver01/data/sn83016689/00279552258/1915030201/0051/003_0_97.jpg,['Michigan--Wayne--Detroit'],"https://chroniclingamerica.loc.gov/iiif/2/mimtptc_leonidas_ver01%2Fdata%2Fsn83016689%2F00279552258%2F1915030201%2F0051.jp2/pct:38.74,33.16,22.49,34.31/!500,500/0/default.jpg",sn83016689,The Detroit times. [volume],"['*', '*', '-', '-', '*.', ';', '-', 'V', 'IdmjSl', 'r-jf', 'I', '*', 'wnaßUj', 'i•', '<', '-nj', '_', '*~7f', '4', '<*', '•', 'ja—', 'HPDr', 'ILSjCJitlnDCw^kn']",51,https://chroniclingamerica.loc.gov/data/batches/mimtptc_leonidas_ver01/data/sn83016689/00279552258/1915030201/0051.jp2,"Detroit, Mich.",1915-03-02,Detroit To-Day Co.,0.97123384475708,https://news-navigator.labs.loc.gov/data/mimtptc_leonidas_ver01/data/sn83016689/00279552258/1915030201/0051/003_0_97.jpg,1591,human-structure,human-structure
1743,txdn_honda_ver02,"[0.40102371305053, 0.2403480659096928, 0.6626896016081871, 0.46479161149364406]",1,txdn_honda_ver02/data/sn85042551/00200294312/1920101001/0390/002_0_97.jpg,['Texas--Potter--Amarillo'],"https://chroniclingamerica.loc.gov/iiif/2/txdn_honda_ver02%2Fdata%2Fsn85042551%2F00200294312%2F1920101001%2F0390.jp2/pct:40.1,24.04,26.17,22.45/!500,500/0/default.jpg",sn85042551,Amarillo daily news. [volume],"['(', ',', 'i', 'jitT', ""''"", 'w.n', 'L.', '-.', 't.', 'v', '.', '.', ""'"", '.-', 'Thl', 'm', 'l', 'v', 'In', '.', '.', 'f', 'll.', 'ii', 'f.', 'i', '!', 'Im-Mmt', 'I', 'Mh', 'a-i-l', 'li.lh', 'on', 'i', 'il', 'al', 'til""', 'II.', 'I.', 'f..', '1.', '1', ""I'.iil,""]",390,https://chroniclingamerica.loc.gov/data/batches/txdn_honda_ver02/data/sn85042551/00200294312/1920101001/0390.jp2,"Amarillo, Tex.",1920-10-10,Amarillo Pub. Co.,0.9744411110877992,https://news-navigator.labs.loc.gov/data/txdn_honda_ver02/data/sn85042551/00200294312/1920101001/0390/002_0_97.jpg,1968,animal,animal
1744,ohi_foxtrot_ver01,"[0.3451182691356804, 0.10837445259094239, 0.5964148412776898, 0.29753900255475724]",1,ohi_foxtrot_ver01/data/sn87076843/00237282784/1895102801/0691/000_0_95.jpg,['Ohio--Wood--Perrysburg'],"https://chroniclingamerica.loc.gov/iiif/2/ohi_foxtrot_ver01%2Fdata%2Fsn87076843%2F00237282784%2F1895102801%2F0691.jp2/pct:34.51,10.84,25.13,18.92/!500,500/0/default.jpg",sn87076843,Perrysburg journal.,[],691,https://chroniclingamerica.loc.gov/data/batches/ohi_foxtrot_ver01/data/sn87076843/00237282784/1895102801/0691.jp2,"Perrysburg, Wood Co., O. [Ohio]",1895-10-28,Ed. L. Blue,0.9574525952339172,https://news-navigator.labs.loc.gov/data/ohi_foxtrot_ver01/data/sn87076843/00237282784/1895102801/0691/000_0_95.jpg,43,human,human
1745,kyu_albatross_ver01,"[0.34452759855178766, 0.6556413206335616, 0.49463481431097617, 0.9343424160653131]",1,kyu_albatross_ver01/data/sn84037890/00280763378/1920081101/0246/012_0_95.jpg,['Kentucky--Ohio--Hartford'],"https://chroniclingamerica.loc.gov/iiif/2/kyu_albatross_ver01%2Fdata%2Fsn84037890%2F00280763378%2F1920081101%2F0246.jp2/pct:34.45,65.57,15.02,27.88/!500,500/0/default.jpg",sn84037890,The Hartford herald. [volume],"['..', ""'Y"", '-', 'fc""r', 'Inspired', 'by', 'the', 'advice', 'of', 'an', 'A', 'merl', 'es', 'u', 'actress,', 'Antonio', 'Moreno', 'join', 'ed', 'a', 'stock', 'company', 'at', 'Northamp', 'ton,', 'Mass.,', 'after', 'completing', 'bis', 'course', 'at', 'Willlstown', 'Seminary.', 'Soon', 'he', 'was', 'engaged', 'by', 'Leslie', 'Carter', 'and', 'later', 'ap', 'peared', 'with', 'Constance', 'Collier', 'In', '""Thais.""', 'Then', 'he', 'went', 'Into', 'silent', 'drama', 'and', 'played', 'with', 'Edith', 'Storey,', 'Irene', 'Castle', 'and', 'Pearl', 'White.', 'Theu', 'Albert', 'E.', 'Smith,', 'president', 'of', 'Vlta:', 'graph', 'placed', 'him', 'under', 'long-term', 'contract', 'and', 'Introduced', 'him', 'to', 'the', 'serial.', 'His', 'fiery', 'black', 'eyes,', 'black', 'balr,', 'complexion', 'of', '""golden', 'pallor""', 'and', 'a', 'talent', 'fur', 'expression', 'make', 'hlu']",246,https://chroniclingamerica.loc.gov/data/batches/kyu_albatross_ver01/data/sn84037890/00280763378/1920081101/0246.jp2,"Hartford, Ky.",1920-08-11,Jno. P. Barrett & Co.,0.9515787363052368,https://news-navigator.labs.loc.gov/data/kyu_albatross_ver01/data/sn84037890/00280763378/1920081101/0246/012_0_95.jpg,1987,human,human
1746,ncu_johns_ver01,"[0.2581746270766804, 0.25623878413795403, 0.8972522893381235, 0.6396739470653044]",1,ncu_johns_ver01/data/sn92073050/00295879427/1905032801/0199/001_0_95.jpg,['North Carolina--Wake--Raleigh'],"https://chroniclingamerica.loc.gov/iiif/2/ncu_johns_ver01%2Fdata%2Fsn92073050%2F00295879427%2F1905032801%2F0199.jp2/pct:25.81,25.63,63.91,38.35/!500,500/0/default.jpg",sn92073050,The progressive farmer and the cotton plant. [volume],"['.', ""'X'XvX'XvXX"", ';!-.;', ':ox:.:::::::::::-::;:""::::::', '::x:::x:x:::x:::x::;', 'x:::i:::xO:x:x', "":'"", 'xo:-:""S:::-x:::::x::::::::', 'X', ""'"", 'X', 'I', 'X-', 'X', '-Xt.X', 'v', 'X', ';', 'X-i;""', 'x-x-x-x-x-', 'y.', ""x-'-x"", '.', ';', 'x', '-x', ""'y''':"", '::x::::::v:-.;:;::.::::::;:::::::v::::X::', 'it', 'The', 'illustration', 'herewith', 'shows', 'the', 'thirteen', 'year', 'old', 'daughter', 'of', 'Mr.', 'E.', 'T.', 'Mills,', '21', 'miles', 'from', 'loigh', 'operating', 'a', 'Deere', 'Disc', 'Cultivator', 'on', 'her', ""father's"", 'cotton', 'farm', 'last', 'season.', 'The', 'hand', 'whom', 'Mr.', 'had', 'employed', 'for', 'this', 'work', 'left,', 'and', 'the', 'young', 'lady', 'came', 'to', 'her', ""father's"", 'rescue.', 'Had', 'Mr.', 'Mills', 'on', 'hand', 'cultivation,', 'he', 'would', 'have', 'been', 'compelled', 'to', 'abandon', 'part.', 'of', 'his', 'crop.', 'Some', 'of', 'the', 'best', 'cotton', 'in', 'Wake', 'County', 'last', 'year', 'was', 'that', 'on', 'a', 'five-acre', 'field', 'on', 'Mrs.', 'E.', 'S.', '""Waverly', 'Farm""', 'which', 'was', 'never', 'hoed', 'at', 'all,', 'but', 'cultivated', 'exclusively', 'with', 'smoothing', 'harrows', 'and']",199,https://chroniclingamerica.loc.gov/data/batches/ncu_johns_ver01/data/sn92073050/00295879427/1905032801/0199.jp2,"Raleigh, N.C.",1905-03-28,Agricultural Publishing Company,0.9504529237747192,https://news-navigator.labs.loc.gov/data/ncu_johns_ver01/data/sn92073050/00295879427/1905032801/0199/001_0_95.jpg,818,"{""choices"": [""human"", ""animal"", ""landscape""]}",human|animal|landscape
1747,vi_berlioz_ver01,"[0.014813510442184189, 0.39869079191961376, 0.1522721112784693, 0.5819170577585153]",1,vi_berlioz_ver01/data/sn95067647/0017503318A/1909022501/0745/001_0_97.jpg,['Virginia--Mathews--Mathews'],"https://chroniclingamerica.loc.gov/iiif/2/vi_berlioz_ver01%2Fdata%2Fsn95067647%2F0017503318A%2F1909022501%2F0745.jp2/pct:1.48,39.87,13.75,18.33/!500,500/0/default.jpg",sn95067647,The Mathews journal.,"['Mistress', 'of', 'the', 'White', 'WILLIAM', 'HOWARD', 'TAFT.']",745,https://chroniclingamerica.loc.gov/data/batches/vi_berlioz_ver01/data/sn95067647/0017503318A/1909022501/0745.jp2,Mathews C.H. [Court House],1909-02-25,Journal Pub. Co.,0.9794877171516418,https://news-navigator.labs.loc.gov/data/vi_berlioz_ver01/data/sn95067647/0017503318A/1909022501/0745/001_0_97.jpg,1084,human,human
1748,txdn_japan_ver01,"[0.616567132411859, 0.05579429797911912, 0.8884408804086539, 0.25369114107853463]",1,txdn_japan_ver01/data/sn86088527/00200297891/1915092101/0126/002_0_98.jpg,['Texas--Nueces--Corpus Christi'],"https://chroniclingamerica.loc.gov/iiif/2/txdn_japan_ver01%2Fdata%2Fsn86088527%2F00200297891%2F1915092101%2F0126.jp2/pct:61.65,5.58,27.19,19.79/!500,500/0/default.jpg",sn86088527,Corpus Christi caller and daily herald. [volume],[],126,https://chroniclingamerica.loc.gov/data/batches/txdn_japan_ver01/data/sn86088527/00200297891/1915092101/0126.jp2,"Corpus Christi, Tex.",1915-09-21,Caller Pub. Co.,0.987679958343506,https://news-navigator.labs.loc.gov/data/txdn_japan_ver01/data/sn86088527/00200297891/1915092101/0126/002_0_98.jpg,1590,"{""choices"": [""human"", ""human-structure""]}",human|human-structure
1749,in_fairbanks_ver01,"[0.28143922117515185, 0.1050978372263354, 0.5050960698235686, 0.4055286496184593]",1,in_fairbanks_ver01/data/sn87055779/00296021477/1920041701/0515/006_0_98.jpg,['Indiana--Saint Joseph--South Bend'],"https://chroniclingamerica.loc.gov/iiif/2/in_fairbanks_ver01%2Fdata%2Fsn87055779%2F00296021477%2F1920041701%2F0515.jp2/pct:28.14,10.51,22.37,30.05/!500,500/0/default.jpg",sn87055779,South Bend news-times.,"['mt', 'i', '1', '1', 'mi', 'I', '11', '1', ""i'M'"", ""'I"", 'in', 'mj', '1', 'Ii', 'i.i.i', 'j', '.', '-', 'I', 'II', '0', 'm', '4', '-', 'm', 'wm', 'V', ':', ""'TrA"", ':vc', '..fttfxSZJ:', '11,', ""'"", '-,)', ""-'Sf:"", ""-'.---"", 'i', 'v', '1-', '-', '-', '-', 'v', '3', '4', 'k,..', 'i;wa.', 't:', 'V', 'ft', 'iv.--', ""o-.v:?..'."", '.', '.', 'vi', ""'"", '.', "".;',..,"", '3', 'I', ',', ',', ',', 'f', ""'ie'e,"", '"",i', "";i'-r'''"", ""'"", 'i', ""r..'"", 's', '-', ',', '-y', 't', '.', '$-4', 'V.', '""', ""'"", ""'I"", ""I'"", 'liii', 'i', 'li', 'l', 'urn', 'I', 'n', '-', 'r', 'II,', '--', 'i-', 'Miss', 'Ne-ysa', 'McMeln', 'and', 'the', 'world', 'famous', 'poster', 'she', 'drew', 'for', 'the', 'Young', ""Women's"", 'Christian', 'associatl', 'on', 'this', 'month.', 'mui.', '1', 'i', '11', 'i', 'i', ""niilWiiiy'i."", '.', 'rft', 'x', ',', ',', ',', '.', '.-;', 'f-', ""I'"", 't', '""', '-.', '--V', 'V:-', '-', 'J', '1-.:--', 'El', '1', ',', '...', '..', '.n..', '(', '--', 'j.-.', '.4', '..o..', '.', 'j.', 'r', 'jjf', 'V-g-', ""it'""]",515,https://chroniclingamerica.loc.gov/data/batches/in_fairbanks_ver01/data/sn87055779/00296021477/1920041701/0515.jp2,"South Bend, Ind.",1920-04-17,News-Times Print. Co.,0.9828295111656188,https://news-navigator.labs.loc.gov/data/in_fairbanks_ver01/data/sn87055779/00296021477/1920041701/0515/006_0_98.jpg,1969,human,human
1750,khi_jennison_ver01,"[0.8119876844618056, 0.34930942169129653, 0.9343800998263889, 0.46130658130409047]",1,khi_jennison_ver01/data/sn82014635/00280760535/1895100601/0002/004_0_97.jpg,['Kansas--Sedgwick--Wichita'],"https://chroniclingamerica.loc.gov/iiif/2/khi_jennison_ver01%2Fdata%2Fsn82014635%2F00280760535%2F1895100601%2F0002.jp2/pct:81.19,34.94,12.24,11.2/!500,500/0/default.jpg",sn82014635,The Wichita daily eagle. [volume],"['j', 'Saaai', '!NAaammmnWaamW', '1', 'iBaaaaaaauHr', 'fl', 'aKflaanBHgmSf.', '5P', ""'aaSaaatalaaaVaKk"", ""'"", 'A', 'I', 'o.', 'HBEiSHaaaaaaTy', 'aaaaaaW', '-', ""rnaanaaPsQXananBV'"", ""jananaaann'""]",2,https://chroniclingamerica.loc.gov/data/batches/khi_jennison_ver01/data/sn82014635/00280760535/1895100601/0002.jp2,"Wichita, Kan.",1895-10-06,M.M. Murdock & R.P. Murdock,0.97081458568573,https://news-navigator.labs.loc.gov/data/khi_jennison_ver01/data/sn82014635/00280760535/1895100601/0002/004_0_97.jpg,42,human,human
1751,okhi_dillpickle_ver01,"[0.41467461676167966, 0.0963338770390756, 0.6663408968949874, 0.3023667315525461]",1,okhi_dillpickle_ver01/data/sn86063952/00295864412/1920120201/0652/014_0_92.jpg,['Oklahoma--Logan--Guthrie'],"https://chroniclingamerica.loc.gov/iiif/2/okhi_dillpickle_ver01%2Fdata%2Fsn86063952%2F00295864412%2F1920120201%2F0652.jp2/pct:41.46,9.64,25.17,20.61/!500,500/0/default.jpg",sn86063952,The Guthrie daily leader. [volume],"[',', 'RULERS', 'OF', 'Si', ""'"", '.', ';', '.:', '1', ""IjiH'cn"", 'Mother', 'Oltra', 'of', '(Sreccc,', 'wiUw', 'of', 'the', 'llc', 'K', 'itij', ""wl'O"", 'HssinilCil', 't?Ht', 'rii', 'l', 'V,', 'pint', 'OelU-rnl', 'I', 'iHi', 'V!', 'it,', 'lic.nl', 'of', 'lti', 'Army', 'who', 'lia', 'Tsuh', 'oritcr-', 'rnllihit', 'nil', 'itrtny', 'of', '!int,itiil', 'ctili,t.', 'men', 'leave', 'to', 'rHttVti', 'to', 'their', ""rev'ii'X'tils,"", 'hct-iMwc', 'o', 'Ihc', 'GREECE', ""'"", 'M', '-,', '1', ""'"", 'i.', '""', 'r', '-,S', ""I'"", 'k', 'f', ""'"", ""'.-7,s"", 'Iff', 'itt', 'U']",652,https://chroniclingamerica.loc.gov/data/batches/okhi_dillpickle_ver01/data/sn86063952/00295864412/1920120201/0652.jp2,"Guthrie, Okla.",1920-12-02,Roy Hoffman,0.9213985800743104,https://news-navigator.labs.loc.gov/data/okhi_dillpickle_ver01/data/sn86063952/00295864412/1920120201/0652/014_0_92.jpg,1986,human,human
1752,uuml_ten_ver01,"[0.5258698929187864, 0.3363593179671491, 0.9070118748864462, 0.5451140356845543]",1,uuml_ten_ver01/data/sn83045555/00175049101/1905072901/1055/005_0_98.jpg,['Utah--Salt Lake--Salt Lake City'],"https://chroniclingamerica.loc.gov/iiif/2/uuml_ten_ver01%2Fdata%2Fsn83045555%2F00175049101%2F1905072901%2F1055.jp2/pct:52.58,33.64,38.12,20.88/!500,500/0/default.jpg",sn83045555,Deseret evening news. [volume],"['PIONCI2R8', 'OF', '1817', 'IN', 'AUTOMOUILGO', 'OF', '1003', 'i', 'm', 'rr2uiTTlie', 'Mlflhty', 'livotutlon', 'of', 'Trnniportatlon', 'Qhown', 'In', 'V', 'ilolei', 'of', 'the', 'Two', 'Dntm']",1055,https://chroniclingamerica.loc.gov/data/batches/uuml_ten_ver01/data/sn83045555/00175049101/1905072901/1055.jp2,Great Salt Lake City [Utah],1905-07-29,G.Q. Cannon,0.9834688901901244,https://news-navigator.labs.loc.gov/data/uuml_ten_ver01/data/sn83045555/00175049101/1905072901/1055/005_0_98.jpg,819,"{""choices"": [""human"", ""landscape""]}",human|landscape
1753,hihouml_hamlet_ver01,"[0.5201195949978299, 0.7565641747899803, 0.9521242947048612, 0.9564284359116152]",1,hihouml_hamlet_ver01/data/sn85047084/00295876670/1909090701/0083/003_0_99.jpg,['Hawaii--Honolulu--Honolulu'],"https://chroniclingamerica.loc.gov/iiif/2/hihouml_hamlet_ver01%2Fdata%2Fsn85047084%2F00295876670%2F1909090701%2F0083.jp2/pct:52.01,75.66,43.21,19.99/!500,500/0/default.jpg",sn85047084,The Pacific commercial advertiser. [volume],"['j', 'I', ',..,.', 'h', '""""""""""""', 'J', 'THE', 'CONGRESSIONAL', 'PARTY', 'AT', 'THE', 'HALEFvVA', 'HOTEL.', 'v', 'J', 'J', 'S', 'S', '&', 'S', '&', '&', '$', '-3i', 'J', '3t', '.j', 'j', 'j', '.Jt', '.jt', '.jt', 't4', 'Jt', 'j', '.t', '.', 'y.', 'ji', 'y', '.ji', 'y', 'VS', 'w', '.', '.', 'o', '.', 'St', '.', '.', '..']",83,https://chroniclingamerica.loc.gov/data/batches/hihouml_hamlet_ver01/data/sn85047084/00295876670/1909090701/0083.jp2,"Honolulu, Hawaiian Islands",1909-09-07,[publisher not identified],0.9930725693702698,https://news-navigator.labs.loc.gov/data/hihouml_hamlet_ver01/data/sn85047084/00295876670/1909090701/0083/003_0_99.jpg,1085,"{""choices"": [""human"", ""human-structure""]}",human|human-structure
1754,curiv_klamath_ver01,"[0.15926211220877512, 0.057749962621881056, 0.29253055027553015, 0.24871857714591408]",1,curiv_klamath_ver01/data/sn85066387/00175046628/1910070601/0158/011_0_96.jpg,['California--San Francisco--San Francisco'],"https://chroniclingamerica.loc.gov/iiif/2/curiv_klamath_ver01%2Fdata%2Fsn85066387%2F00175046628%2F1910070601%2F0158.jp2/pct:15.92,5.78,13.33,19.1/!500,500/0/default.jpg",sn85066387,The San Francisco call. [volume],"['Latest', 'Aspirant', 'For', 'State', 'Qffice']",158,https://chroniclingamerica.loc.gov/data/batches/curiv_klamath_ver01/data/sn85066387/00175046628/1910070601/0158.jp2,San Francisco [Calif.],1910-07-06,Charles M. Shortridge,0.9664108753204346,https://news-navigator.labs.loc.gov/data/curiv_klamath_ver01/data/sn85066387/00175046628/1910070601/0158/011_0_96.jpg,1206,human,human
1755,whi_belle_ver01,"[0.2838133515928926, 0.2766057127438176, 0.41041046317535573, 0.3770328046898489]",1,whi_belle_ver01/data/sn85033078/00271768588/1898033101/0239/008_0_96.jpg,['Wisconsin--Wood--Wisconsin Rapids'],"https://chroniclingamerica.loc.gov/iiif/2/whi_belle_ver01%2Fdata%2Fsn85033078%2F00271768588%2F1898033101%2F0239.jp2/pct:28.38,27.67,12.66,10.05/!500,500/0/default.jpg",sn85033078,Wood County reporter. [volume],"['J.', 'C.', 'W.', 'Brooks.']",239,https://chroniclingamerica.loc.gov/data/batches/whi_belle_ver01/data/sn85033078/00271768588/1898033101/0239.jp2,"Grand Rapids [i.e. Wisconsin Rapids], Wis.",1898-03-31,[J.N. Brundage],0.9656065106391908,https://news-navigator.labs.loc.gov/data/whi_belle_ver01/data/sn85033078/00271768588/1898033101/0239/008_0_96.jpg,233,human,human
1756,kyu_fleetwoodmac_ver01,"[0.3609627151489258, 0.6732223483830743, 0.496629524230957, 0.7825792638923336]",1,kyu_fleetwoodmac_ver01/data/sn85052076/00175046306/1900060601/0095/002_0_97.jpg,['Kentucky--Madison--Berea'],"https://chroniclingamerica.loc.gov/iiif/2/kyu_fleetwoodmac_ver01%2Fdata%2Fsn85052076%2F00175046306%2F1900060601%2F0095.jp2/pct:36.09,67.33,13.57,10.94/!500,500/0/default.jpg",sn85052076,The citizen. [volume],"['A', 'ROBINSON', 'JI', 'IH', 'Aa', 'OMCUH']",95,https://chroniclingamerica.loc.gov/data/batches/kyu_fleetwoodmac_ver01/data/sn85052076/00175046306/1900060601/0095.jp2,"Berea, Ky.",1900-06-06,T.G. Pasco,0.97450453042984,https://news-navigator.labs.loc.gov/data/kyu_fleetwoodmac_ver01/data/sn85052076/00175046306/1900060601/0095/002_0_97.jpg,399,human,human
1757,uuml_indurain_ver01,"[0.44747015887649483, 0.05991745734877485, 0.5750225080910142, 0.28095855416986504]",1,uuml_indurain_ver01/data/sn85058396/print/1916041801/1127/002_0_93.jpg,['Utah--Weber--Ogden'],"https://chroniclingamerica.loc.gov/iiif/2/uuml_indurain_ver01%2Fdata%2Fsn85058396%2Fprint%2F1916041801%2F1127.jp2/pct:44.74,6.0,12.76,22.11/!500,500/0/default.jpg",sn85058396,The Ogden standard. [volume],"['WHO', 'f', 'V', 'SHE', 'IS', 'VOLA', 'SMITH,', 'popular', 'on', 'and', 'off', 'the', 'Bcreeru', 'Vola', 'has', 'won', 'a', 'dozen', 'popularity', 'contests', 'conducted', 'by', 'various', 'magazines', 'and', 'newspapers.', 'Buffalo,', 'N.', 'Y.,', 'Is', 'proud', 'of', 'tho', 'fact', 'that', 'she', 'was', 'born', 'thore,', 'only', '18', 'years', 'ago.', 'Her']",1127,https://chroniclingamerica.loc.gov/data/batches/uuml_indurain_ver01/data/sn85058396/print/1916041801/1127.jp2,"Ogden City, Utah",1916-04-18,W. Glasmann,0.9350972771644592,https://news-navigator.labs.loc.gov/data/uuml_indurain_ver01/data/sn85058396/print/1916041801/1127/002_0_93.jpg,1656,human,human
1758,nbu_lee_ver01,"[0.282852620980463, 0.35345426310308486, 0.8494676766416575, 0.6324249202229992]",1,nbu_lee_ver01/data/sn99021999/00211102755/1903032201/0962/000_0_99.jpg,['Nebraska--Douglas--Omaha'],"https://chroniclingamerica.loc.gov/iiif/2/nbu_lee_ver01%2Fdata%2Fsn99021999%2F00211102755%2F1903032201%2F0962.jp2/pct:28.28,35.35,56.67,27.9/!500,500/0/default.jpg",sn99021999,Omaha daily bee.,"['ip-', 'q', '4', 't', ',1', 'i', 'i', 'i4', 'V', '.', ""'"", '-3', '5', ""'"", 'f', ':', 'i', 'a.', 'I', '...-;', 't', ""'"", 'I', ""..'""]",962,https://chroniclingamerica.loc.gov/data/batches/nbu_lee_ver01/data/sn99021999/00211102755/1903032201/0962.jp2,Omaha [Neb.],1903-03-22,Edward Rosewater,0.9923742413520812,https://news-navigator.labs.loc.gov/data/nbu_lee_ver01/data/sn99021999/00211102755/1903032201/0962/000_0_99.jpg,663,human,human
1759,curiv_exeter_ver01,"[0.019029525132870585, 0.8377386737765126, 0.5138091473774395, 0.9827111765472879]",1,curiv_exeter_ver01/data/sn85066387/0017503786A/1899073001/0469/000_0_98.jpg,['California--San Francisco--San Francisco'],"https://chroniclingamerica.loc.gov/iiif/2/curiv_exeter_ver01%2Fdata%2Fsn85066387%2F0017503786A%2F1899073001%2F0469.jp2/pct:1.9,83.78,49.48,14.5/!500,500/0/default.jpg",sn85066387,The San Francisco call. [volume],[],469,https://chroniclingamerica.loc.gov/data/batches/curiv_exeter_ver01/data/sn85066387/0017503786A/1899073001/0469.jp2,San Francisco [Calif.],1899-07-30,Charles M. Shortridge,0.9816080927848816,https://news-navigator.labs.loc.gov/data/curiv_exeter_ver01/data/sn85066387/0017503786A/1899073001/0469/000_0_98.jpg,376,landscape,landscape
1760,txdn_gmc_ver02,"[0.38043048621364756, 0.36183524223403873, 0.5208052858781587, 0.5344694285645657]",1,txdn_gmc_ver02/data/sn85042551/00200297222/1912113001/0161/010_0_97.jpg,['Texas--Potter--Amarillo'],"https://chroniclingamerica.loc.gov/iiif/2/txdn_gmc_ver02%2Fdata%2Fsn85042551%2F00200297222%2F1912113001%2F0161.jp2/pct:38.04,36.19,14.04,17.27/!500,500/0/default.jpg",sn85042551,Amarillo daily news. [volume],[],161,https://chroniclingamerica.loc.gov/data/batches/txdn_gmc_ver02/data/sn85042551/00200297222/1912113001/0161.jp2,"Amarillo, Tex.",1912-11-30,Amarillo Pub. Co.,0.9758215546607972,https://news-navigator.labs.loc.gov/data/txdn_gmc_ver02/data/sn85042551/00200297222/1912113001/0161/010_0_97.jpg,1343,human,human
1761,iune_issue_ver01,"[0.4373021631615949, 0.04986833423200628, 0.8148785524061383, 0.26402150531893925]",1,iune_issue_ver01/data/sn93055779/00295873474/1904060601/1193/000_0_98.jpg,['Illinois--Alexander County--Cairo'],"https://chroniclingamerica.loc.gov/iiif/2/iune_issue_ver01%2Fdata%2Fsn93055779%2F00295873474%2F1904060601%2F1193.jp2/pct:43.73,4.99,37.76,21.42/!500,500/0/default.jpg",sn93055779,The Cairo bulletin.,"['EXCAVATING', 'MACHINERY', 'ON', 'LINE', 'OF', 'PANAMA', 'picture', 's;:.iws', 'some', 'ni', 'tie', 'novo!', 'excavating,', 'machinery', 'which', 'Th', ""t'anal"", 'by', 'tin', 'n', 'and', 'which', 'is', 'one', 'of', 'tin', 'lew', 'ciaaset', 'CANAL.', 'was', 'installed', 'along', 'th', 'lillt', 'nt', 'thf', 'lie', 'Americas', 'nt', 'appiianees', 'which']",1193,https://chroniclingamerica.loc.gov/data/batches/iune_issue_ver01/data/sn93055779/00295873474/1904060601/1193.jp2,"Cairo, Ill.",1904-06-06,Bulletin Co.,0.9847798943519592,https://news-navigator.labs.loc.gov/data/iune_issue_ver01/data/sn93055779/00295873474/1904060601/1193/000_0_98.jpg,726,"{""choices"": [""human"", ""human-structure"", ""landscape""]}",human|human-structure|landscape
1762,ohi_magellan_ver01,"[0.06402297461996888, 0.7064708992500709, 0.28650678826507026, 0.8796748682157716]",1,ohi_magellan_ver01/data/sn87076552/00296028940/1917070601/0078/001_0_98.jpg,['Ohio--Fulton--Wauseon'],"https://chroniclingamerica.loc.gov/iiif/2/ohi_magellan_ver01%2Fdata%2Fsn87076552%2F00296028940%2F1917070601%2F0078.jp2/pct:6.4,70.65,22.25,17.33/!500,500/0/default.jpg",sn87076552,Fulton County tribune.,"['The', 'Massing', 'of', 'Shrubbery,', 'Including', 'Pines', 'Adda', 'to', 'the', 'Pictur', ""'"", 'j', 'til', 'tig', 'j', ""'"", 'rrff;-', 'I', 'wk', 'J', '1', 'as', 'It', 'Doe', 'Foliage,', 'Flowering', 'Plants', 'and', 'esqueness', 'of', 'This', 'Place.']",78,https://chroniclingamerica.loc.gov/data/batches/ohi_magellan_ver01/data/sn87076552/00296028940/1917070601/0078.jp2,"Wauseon, Ohio",1917-07-06,Smith & Fluhart,0.9807135462760924,https://news-navigator.labs.loc.gov/data/ohi_magellan_ver01/data/sn87076552/00296028940/1917070601/0078/001_0_98.jpg,1713,human-structure,human-structure
1763,ncu_chestnut_ver01,"[0.32264046133653923, 0.050464319590329106, 0.7043149465057931, 0.25001234301360326]",1,ncu_chestnut_ver01/data/sn91068748/00415667395/1919050901/0959/009_0_92.jpg,['North Carolina--Halifax--Roanoke Rapids'],"https://chroniclingamerica.loc.gov/iiif/2/ncu_chestnut_ver01%2Fdata%2Fsn91068748%2F00415667395%2F1919050901%2F0959.jp2/pct:32.26,5.05,38.17,19.96/!500,500/0/default.jpg",sn91068748,Roanoke Rapids herald. [volume],"['t', 'The', '3(R)th', 'Infantry', 'In', 'the', 'stadium', 'of', 'City', 'College""', 'New', 'York,', 'to', 'he', 'decorated', 'hy', 'fleneral', 'Collnrilet', 'OB', 'hehalf', 'of', 'the', 'French', 'Kovernment.', '2', 'IVIejratlon', 'of', 'the', 'pence', 'conference', 'Inspecting', 'the', 'devaslated', 'reitlons', 'of', 'Fiance', 'to', 'determine', 'the', 'Indemnities.', '3', 'Latest', 'photograph', 'of', 'Premier', 'Paderewskl', 'of', 'Poland,', 'made', 'In', 'Paris,', 'where', 'he', 'was', 'presenting', 'the', 'claims', 'of', 'his', 'country', 'for', 'Danzig.']",959,https://chroniclingamerica.loc.gov/data/batches/ncu_chestnut_ver01/data/sn91068748/00415667395/1919050901/0959.jp2,"Roanoke Rapids, N.C.",1919-05-09,Herald Pub. Co.,0.922452747821808,https://news-navigator.labs.loc.gov/data/ncu_chestnut_ver01/data/sn91068748/00415667395/1919050901/0959/009_0_92.jpg,1894,"{""choices"": [""human"", ""landscape""]}",human|landscape
